,label,PREDICT,height,weight,,,,,,,,
5167,normal,normal,134,42,,,,,,,,
5168,normal,normal,171,68,,,,,,,,
5169,fat,fat,145,70,,,,,,,,
5170,normal,normal,148,54,,,,,,,,
5171,fat,fat,126,49,,,,,,,,
5172,fat,fat,128,44,,,,,,,,
5173,thin,thin,191,44,,,,,,,,
5174,thin,thin,169,36,,,,,,,,
5175,thin,thin,177,54,,,,,,,,
5176,fat,fat,152,78,,,,,,,,
5177,fat,fat,120,68,,,,,,,,
5178,thin,thin,174,51,,,,,,,,
5179,thin,thin,178,43,,,,,,,,
5180,thin,thin,185,57,,,,,,,,
5181,fat,fat,132,51,,,,,,,,
5182,normal,normal,150,53,,,,,,,,
5183,fat,fat,150,65,,,,,,,,
5184,normal,normal,143,42,,,,,,,,
5185,normal,normal,132,41,,,,,,,,
5186,fat,fat,139,74,,,,,,,,
5187,thin,thin,197,54,,,,,,,,
5188,thin,thin,150,35,,,,,,,,
5189,thin,thin,176,46,,,,,,,,
5190,normal,normal,162,57,,,,,,,,
5191,fat,fat,120,46,,,,,,,,
5192,normal,normal,196,79,,,,,,,,
5193,normal,normal,170,65,,,,,,,,
5194,fat,fat,128,74,,,,,,,,
5195,normal,normal,152,45,,,,,,,,
5196,normal,normal,182,78,,,,,,,,
5197,fat,fat,171,77,,,,,,,,
5198,fat,fat,126,75,,,,,,,,
5199,thin,thin,185,50,,,,,,,,
5200,fat,fat,121,48,,,,,,,,
5201,thin,thin,178,48,,,,,,,,
5202,thin,thin,190,44,,,,,,,,
5203,fat,fat,139,62,,,,,,,,
5204,fat,fat,132,61,,,,,,,,
5205,fat,fat,123,63,,,,,,,,
5206,thin,thin,195,39,,,,,,,,
5207,thin,thin,185,54,,,,,,,,
5208,thin,thin,177,46,,,,,,,,
5209,normal,normal,166,61,,,,,,,,
5210,fat,fat,148,61,,,,,,,,
5211,normal,normal,153,45,,,,,,,,
5212,fat,fat,147,60,,,,,,,,
5213,normal,normal,177,67,,,,,,,,
5214,thin,thin,151,36,,,,,,,,
5215,thin,thin,161,37,,,,,,,,
5216,normal,normal,179,75,,,,,,,,
5217,normal,normal,141,45,,,,,,,,
5218,fat,fat,120,66,,,,,,,,
5219,normal,normal,181,73,,,,,,,,
5220,normal,normal,190,69,,,,,,,,
5221,fat,fat,153,66,,,,,,,,
5222,thin,thin,184,48,,,,,,,,
5223,normal,normal,139,38,,,,,,,,
5224,thin,thin,162,46,,,,,,,,
5225,normal,normal,158,51,,,,,,,,
5226,fat,fat,126,52,,,,,,,,
5227,fat,fat,121,47,,,,,,,,
5228,thin,thin,165,38,,,,,,,,
5229,normal,normal,160,50,,,,,,,,
5230,normal,normal,161,61,,,,,,,,
5231,fat,fat,169,79,,,,,,,,
5232,fat,fat,136,59,,,,,,,,
5233,thin,thin,184,55,,,,,,,,
5234,thin,thin,185,42,,,,,,,,
5235,fat,fat,151,77,,,,,,,,
5236,thin,thin,200,49,,,,,,,,
5237,fat,fat,127,70,,,,,,,,
5238,normal,normal,172,67,,,,,,,,
5239,fat,fat,132,50,,,,,,,,
5240,normal,normal,178,66,,,,,,,,
5241,fat,fat,132,69,,,,,,,,
5242,thin,thin,168,38,,,,,,,,
5243,normal,normal,177,76,,,,,,,,
5244,normal,normal,140,46,,,,,,,,
5245,fat,fat,136,51,,,,,,,,
5246,normal,normal,158,53,,,,,,,,
5247,thin,thin,163,43,,,,,,,,
5248,thin,thin,142,36,,,,,,,,
5249,normal,normal,161,59,,,,,,,,
5250,fat,fat,160,76,,,,,,,,
5251,fat,fat,120,79,,,,,,,,
5252,thin,thin,198,43,,,,,,,,
5253,thin,thin,193,58,,,,,,,,
5254,fat,fat,131,58,,,,,,,,
5255,fat,fat,129,50,,,,,,,,
5256,normal,normal,184,74,,,,,,,,
5257,fat,fat,145,53,,,,,,,,
5258,normal,normal,161,51,,,,,,,,
5259,fat,fat,120,48,,,,,,,,
5260,fat,fat,122,57,,,,,,,,
5261,fat,fat,155,75,,,,,,,,
5262,fat,fat,164,79,,,,,,,,
5263,normal,normal,178,72,,,,,,,,
5264,normal,normal,152,51,,,,,,,,
5265,normal,normal,179,62,,,,,,,,
5266,normal,normal,175,58,,,,,,,,
5267,thin,thin,172,39,,,,,,,,
5268,fat,fat,126,46,,,,,,,,
5269,normal,normal,184,69,,,,,,,,
5270,fat,fat,138,69,,,,,,,,
5271,fat,fat,155,63,,,,,,,,
5272,thin,thin,177,44,,,,,,,,
5273,normal,normal,178,61,,,,,,,,
5274,fat,fat,152,59,,,,,,,,
5275,thin,thin,149,36,,,,,,,,
5276,normal,normal,180,68,,,,,,,,
5277,fat,fat,129,71,,,,,,,,
5278,fat,fat,130,49,,,,,,,,
5279,fat,fat,164,78,,,,,,,,
5280,thin,thin,186,44,,,,,,,,
5281,fat,fat,130,58,,,,,,,,
5282,fat,fat,157,65,,,,,,,,
5283,thin,thin,188,58,,,,,,,,
5284,thin,thin,195,38,,,,,,,,
5285,fat,fat,133,78,,,,,,,,
5286,fat,fat,155,70,,,,,,,,
5287,thin,thin,189,56,,,,,,,,
5288,normal,normal,160,51,,,,,,,,
5289,normal,normal,134,40,,,,,,,,
5290,normal,normal,183,72,,,,,,,,
5291,normal,normal,153,55,,,,,,,,
5292,fat,fat,140,80,,,,,,,,
5293,thin,thin,198,67,,,,,,,,
5294,normal,normal,145,51,,,,,,,,
5295,fat,fat,129,71,,,,,,,,
5296,thin,thin,175,43,,,,,,,,
5297,thin,thin,177,51,,,,,,,,
5298,fat,fat,140,53,,,,,,,,
5299,normal,normal,169,57,,,,,,,,
5300,fat,fat,133,75,,,,,,,,
5301,normal,normal,144,39,,,,,,,,
5302,normal,normal,162,55,,,,,,,,
5303,normal,normal,173,57,,,,,,,,
5304,normal,normal,179,67,,,,,,,,
5305,fat,fat,123,65,,,,,,,,
5306,fat,fat,172,74,,,,,,,,
5307,thin,thin,185,42,,,,,,,,
5308,fat,fat,132,51,,,,,,,,
5309,fat,fat,131,57,,,,,,,,
5310,normal,normal,158,58,,,,,,,,
5311,fat,fat,149,73,,,,,,,,
5312,normal,normal,176,73,,,,,,,,
5313,thin,thin,194,35,,,,,,,,
5314,normal,normal,175,60,,,,,,,,
5315,normal,normal,136,44,,,,,,,,
5316,fat,fat,131,51,,,,,,,,
5317,thin,thin,186,47,,,,,,,,
5318,fat,fat,139,65,,,,,,,,
5319,normal,normal,157,52,,,,,,,,
5320,thin,thin,175,56,,,,,,,,
5321,fat,fat,162,66,,,,,,,,
5322,fat,fat,129,80,,,,,,,,
5323,fat,fat,134,56,,,,,,,,
5324,normal,normal,153,49,,,,,,,,
5325,normal,normal,193,80,,,,,,,,
5326,thin,thin,187,59,,,,,,,,
5327,fat,fat,160,79,,,,,,,,
5328,thin,thin,157,45,,,,,,,,
5329,thin,thin,187,61,,,,,,,,
5330,thin,thin,157,36,,,,,,,,
5331,normal,normal,166,58,,,,,,,,
5332,fat,fat,120,41,,,,,,,,
5333,normal,normal,171,59,,,,,,,,
5334,fat,fat,133,65,,,,,,,,
5335,normal,normal,140,44,,,,,,,,
5336,thin,thin,152,35,,,,,,,,
5337,normal,normal,181,62,,,,,,,,
5338,normal,normal,191,69,,,,,,,,
5339,normal,normal,143,48,,,,,,,,
5340,normal,normal,129,38,,,,,,,,
5341,normal,normal,149,52,,,,,,,,
5342,normal,normal,185,69,,,,,,,,
5343,fat,fat,132,57,,,,,,,,
5344,thin,thin,177,57,,,,,,,,
5345,normal,normal,165,52,,,,,,,,
5346,fat,fat,170,76,,,,,,,,
5347,thin,thin,160,42,,,,,,,,
5348,thin,thin,190,53,,,,,,,,
5349,fat,fat,127,61,,,,,,,,
5350,normal,normal,175,63,,,,,,,,
5351,normal,normal,135,36,,,,,,,,
5352,fat,fat,145,78,,,,,,,,
5353,fat,fat,122,50,,,,,,,,
5354,normal,normal,181,68,,,,,,,,
5355,thin,thin,164,47,,,,,,,,
5356,fat,fat,167,72,,,,,,,,
5357,fat,fat,143,62,,,,,,,,
5358,normal,normal,163,51,,,,,,,,
5359,thin,thin,189,52,,,,,,,,
5360,thin,thin,179,45,,,,,,,,
5361,fat,fat,148,64,,,,,,,,
5362,fat,fat,156,61,,,,,,,,
5363,fat,fat,134,73,,,,,,,,
5364,thin,thin,196,52,,,,,,,,
5365,thin,thin,189,48,,,,,,,,
5366,thin,thin,197,63,,,,,,,,
5367,fat,fat,149,57,,,,,,,,
5368,thin,thin,171,36,,,,,,,,
5369,normal,normal,135,40,,,,,,,,
5370,thin,thin,159,39,,,,,,,,
5371,fat,fat,137,68,,,,,,,,
5372,thin,thin,187,36,,,,,,,,
5373,normal,normal,178,78,,,,,,,,
5374,fat,fat,167,73,,,,,,,,
5375,thin,thin,164,39,,,,,,,,
5376,normal,normal,146,40,,,,,,,,
5377,normal,normal,172,65,,,,,,,,
5378,fat,fat,170,76,,,,,,,,
5379,normal,normal,158,58,,,,,,,,
5380,fat,fat,150,78,,,,,,,,
5381,fat,fat,148,62,,,,,,,,
5382,fat,fat,152,77,,,,,,,,
5383,fat,fat,137,80,,,,,,,,
5384,fat,fat,148,67,,,,,,,,
5385,fat,fat,137,80,,,,,,,,
5386,fat,fat,130,45,,,,,,,,
5387,thin,thin,153,36,,,,,,,,
5388,fat,fat,125,71,,,,,,,,
5389,fat,fat,135,64,,,,,,,,
5390,fat,fat,155,78,,,,,,,,
5391,normal,normal,173,63,,,,,,,,
5392,fat,fat,131,79,,,,,,,,
5393,thin,thin,180,57,,,,,,,,
5394,normal,normal,175,57,,,,,,,,
5395,normal,normal,190,70,,,,,,,,
5396,normal,normal,186,67,,,,,,,,
5397,fat,fat,125,68,,,,,,,,
5398,fat,fat,157,63,,,,,,,,
5399,thin,thin,178,56,,,,,,,,
5400,fat,fat,130,67,,,,,,,,
5401,fat,fat,146,56,,,,,,,,
5402,thin,thin,190,54,,,,,,,,
5403,thin,thin,193,59,,,,,,,,
5404,normal,normal,167,58,,,,,,,,
5405,fat,fat,138,73,,,,,,,,
5406,normal,normal,144,45,,,,,,,,
5407,thin,thin,194,55,,,,,,,,
5408,normal,normal,176,77,,,,,,,,
5409,normal,normal,187,67,,,,,,,,
5410,thin,thin,171,51,,,,,,,,
5411,fat,fat,169,80,,,,,,,,
5412,fat,fat,120,52,,,,,,,,
5413,thin,thin,199,43,,,,,,,,
5414,thin,thin,191,45,,,,,,,,
5415,fat,fat,120,73,,,,,,,,
5416,thin,thin,200,53,,,,,,,,
5417,normal,normal,170,63,,,,,,,,
5418,thin,thin,184,54,,,,,,,,
5419,fat,fat,122,44,,,,,,,,
5420,thin,thin,198,51,,,,,,,,
5421,thin,thin,165,45,,,,,,,,
5422,normal,normal,177,71,,,,,,,,
5423,thin,thin,189,39,,,,,,,,
5424,fat,fat,133,55,,,,,,,,
5425,thin,thin,199,72,,,,,,,,
5426,fat,fat,126,71,,,,,,,,
5427,fat,fat,156,64,,,,,,,,
5428,thin,thin,187,62,,,,,,,,
5429,thin,thin,155,41,,,,,,,,
5430,fat,fat,173,80,,,,,,,,
5431,normal,normal,153,49,,,,,,,,
5432,fat,fat,157,80,,,,,,,,
5433,thin,thin,158,44,,,,,,,,
5434,thin,thin,149,35,,,,,,,,
5435,fat,fat,139,77,,,,,,,,
5436,normal,normal,146,50,,,,,,,,
5437,fat,fat,160,71,,,,,,,,
5438,thin,thin,184,62,,,,,,,,
5439,thin,thin,182,53,,,,,,,,
5440,normal,normal,171,58,,,,,,,,
5441,normal,normal,129,36,,,,,,,,
5442,fat,fat,131,79,,,,,,,,
5443,thin,thin,161,35,,,,,,,,
5444,normal,normal,161,60,,,,,,,,
5445,fat,fat,155,77,,,,,,,,
5446,fat,fat,121,52,,,,,,,,
5447,fat,fat,147,58,,,,,,,,
5448,thin,thin,200,37,,,,,,,,
5449,normal,normal,145,45,,,,,,,,
5450,thin,thin,185,63,,,,,,,,
5451,fat,fat,162,77,,,,,,,,
5452,normal,normal,160,48,,,,,,,,
5453,normal,normal,131,40,,,,,,,,
5454,thin,thin,175,51,,,,,,,,
5455,fat,fat,123,66,,,,,,,,
5456,normal,normal,159,51,,,,,,,,
5457,fat,fat,141,74,,,,,,,,
5458,thin,thin,163,36,,,,,,,,
5459,thin,thin,194,43,,,,,,,,
5460,thin,thin,198,49,,,,,,,,
5461,thin,thin,195,49,,,,,,,,
5462,normal,normal,194,74,,,,,,,,
5463,fat,fat,135,66,,,,,,,,
5464,fat,fat,150,62,,,,,,,,
5465,normal,normal,191,80,,,,,,,,
5466,normal,normal,183,68,,,,,,,,
5467,normal,normal,198,74,,,,,,,,
5468,thin,thin,191,52,,,,,,,,
5469,fat,fat,126,75,,,,,,,,
5470,fat,fat,152,59,,,,,,,,
5471,fat,fat,131,47,,,,,,,,
5472,fat,fat,128,69,,,,,,,,
5473,thin,thin,188,35,,,,,,,,
5474,fat,fat,125,42,,,,,,,,
5475,thin,thin,165,36,,,,,,,,
5476,thin,thin,160,45,,,,,,,,
5477,thin,thin,200,36,,,,,,,,
5478,fat,fat,156,64,,,,,,,,
5479,fat,fat,131,47,,,,,,,,
5480,fat,fat,142,73,,,,,,,,
5481,thin,thin,185,48,,,,,,,,
5482,fat,fat,125,64,,,,,,,,
5483,fat,fat,169,74,,,,,,,,
5484,fat,fat,134,71,,,,,,,,
5485,thin,thin,185,37,,,,,,,,
5486,fat,fat,120,57,,,,,,,,
5487,thin,thin,194,37,,,,,,,,
5488,thin,thin,155,38,,,,,,,,
5489,thin,thin,195,68,,,,,,,,
5490,fat,fat,149,58,,,,,,,,
5491,normal,normal,181,65,,,,,,,,
5492,fat,fat,165,76,,,,,,,,
5493,fat,fat,125,67,,,,,,,,
5494,fat,fat,134,52,,,,,,,,
5495,fat,fat,138,77,,,,,,,,
5496,normal,normal,165,67,,,,,,,,
5497,normal,normal,165,63,,,,,,,,
5498,normal,normal,157,56,,,,,,,,
5499,normal,normal,167,56,,,,,,,,
5500,fat,fat,139,75,,,,,,,,
5501,thin,thin,160,38,,,,,,,,
5502,thin,thin,188,61,,,,,,,,
5503,fat,fat,130,78,,,,,,,,
5504,fat,fat,154,76,,,,,,,,
5505,normal,normal,176,63,,,,,,,,
5506,normal,normal,153,56,,,,,,,,
5507,fat,fat,138,60,,,,,,,,
5508,fat,fat,145,71,,,,,,,,
5509,normal,normal,174,58,,,,,,,,
5510,fat,fat,144,78,,,,,,,,
5511,fat,fat,143,79,,,,,,,,
5512,fat,fat,146,69,,,,,,,,
5513,thin,thin,194,43,,,,,,,,
5514,fat,fat,129,47,,,,,,,,
5515,thin,thin,193,48,,,,,,,,
5516,thin,thin,194,42,,,,,,,,
5517,normal,normal,175,76,,,,,,,,
5518,normal,normal,176,59,,,,,,,,
5519,fat,fat,132,72,,,,,,,,
5520,fat,fat,130,47,,,,,,,,
5521,fat,fat,144,68,,,,,,,,
5522,fat,fat,138,67,,,,,,,,
5523,normal,normal,170,69,,,,,,,,
5524,fat,fat,131,59,,,,,,,,
5525,fat,fat,129,44,,,,,,,,
5526,normal,normal,163,63,,,,,,,,
5527,fat,fat,133,62,,,,,,,,
5528,normal,normal,134,38,,,,,,,,
5529,normal,normal,126,38,,,,,,,,
5530,fat,fat,140,61,,,,,,,,
5531,thin,thin,193,45,,,,,,,,
5532,normal,normal,136,42,,,,,,,,
5533,fat,fat,137,71,,,,,,,,
5534,fat,fat,144,66,,,,,,,,
5535,fat,fat,144,54,,,,,,,,
5536,normal,normal,150,44,,,,,,,,
5537,fat,fat,138,79,,,,,,,,
5538,fat,fat,177,79,,,,,,,,
5539,fat,fat,126,55,,,,,,,,
5540,normal,normal,144,40,,,,,,,,
5541,thin,thin,196,50,,,,,,,,
5542,thin,thin,196,52,,,,,,,,
5543,fat,fat,146,79,,,,,,,,
5544,thin,thin,193,51,,,,,,,,
5545,fat,fat,124,80,,,,,,,,
5546,fat,fat,122,42,,,,,,,,
5547,fat,fat,154,67,,,,,,,,
5548,normal,normal,173,58,,,,,,,,
5549,fat,fat,120,76,,,,,,,,
5550,fat,fat,150,76,,,,,,,,
5551,thin,thin,174,40,,,,,,,,
5552,fat,fat,148,55,,,,,,,,
5553,fat,fat,131,69,,,,,,,,
5554,thin,thin,191,40,,,,,,,,
5555,thin,thin,193,66,,,,,,,,
5556,fat,fat,135,55,,,,,,,,
5557,thin,thin,195,37,,,,,,,,
5558,normal,normal,192,72,,,,,,,,
5559,normal,normal,173,61,,,,,,,,
5560,fat,fat,130,60,,,,,,,,
5561,fat,fat,132,48,,,,,,,,
5562,thin,thin,197,37,,,,,,,,
5563,fat,fat,160,70,,,,,,,,
5564,fat,fat,126,66,,,,,,,,
5565,fat,fat,125,65,,,,,,,,
5566,normal,normal,173,59,,,,,,,,
5567,thin,thin,194,53,,,,,,,,
5568,thin,thin,182,47,,,,,,,,
5569,thin,thin,177,49,,,,,,,,
5570,fat,fat,131,67,,,,,,,,
5571,fat,fat,122,48,,,,,,,,
5572,thin,thin,190,47,,,,,,,,
5573,normal,normal,182,72,,,,,,,,
5574,fat,fat,141,76,,,,,,,,
5575,thin,thin,182,38,,,,,,,,
5576,fat,fat,157,78,,,,,,,,
5577,thin,thin,186,44,,,,,,,,
5578,normal,normal,155,60,,,,,,,,
5579,fat,fat,152,62,,,,,,,,
5580,normal,normal,152,45,,,,,,,,
5581,thin,thin,191,60,,,,,,,,
5582,normal,normal,196,77,,,,,,,,
5583,normal,normal,155,46,,,,,,,,
5584,thin,thin,148,40,,,,,,,,
5585,normal,normal,156,50,,,,,,,,
5586,thin,thin,191,44,,,,,,,,
5587,thin,thin,197,35,,,,,,,,
5588,thin,thin,186,35,,,,,,,,
5589,thin,thin,180,39,,,,,,,,
5590,fat,fat,123,42,,,,,,,,
5591,normal,normal,146,44,,,,,,,,
5592,thin,thin,167,46,,,,,,,,
5593,fat,fat,151,77,,,,,,,,
5594,thin,thin,159,35,,,,,,,,
5595,thin,thin,175,53,,,,,,,,
5596,thin,thin,158,36,,,,,,,,
5597,thin,thin,179,46,,,,,,,,
5598,fat,fat,129,74,,,,,,,,
5599,normal,normal,174,64,,,,,,,,
5600,fat,fat,155,69,,,,,,,,
5601,thin,thin,199,56,,,,,,,,
5602,fat,fat,156,80,,,,,,,,
5603,fat,fat,146,70,,,,,,,,
5604,thin,thin,155,39,,,,,,,,
5605,fat,fat,138,70,,,,,,,,
5606,thin,thin,181,53,,,,,,,,
5607,fat,fat,122,59,,,,,,,,
5608,thin,thin,160,43,,,,,,,,
5609,fat,fat,152,59,,,,,,,,
5610,fat,fat,131,77,,,,,,,,
5611,thin,thin,169,43,,,,,,,,
5612,fat,fat,122,66,,,,,,,,
5613,normal,normal,169,58,,,,,,,,
5614,fat,fat,146,70,,,,,,,,
5615,normal,normal,142,49,,,,,,,,
5616,thin,thin,191,47,,,,,,,,
5617,thin,thin,194,44,,,,,,,,
5618,fat,fat,173,77,,,,,,,,
5619,normal,normal,198,79,,,,,,,,
5620,fat,fat,135,56,,,,,,,,
5621,thin,thin,169,49,,,,,,,,
5622,normal,normal,200,76,,,,,,,,
5623,thin,thin,200,49,,,,,,,,
5624,fat,fat,164,78,,,,,,,,
5625,thin,thin,176,37,,,,,,,,
5626,thin,thin,186,36,,,,,,,,
5627,fat,fat,139,64,,,,,,,,
5628,normal,normal,165,59,,,,,,,,
5629,fat,fat,156,68,,,,,,,,
5630,fat,fat,136,64,,,,,,,,
5631,thin,thin,195,56,,,,,,,,
5632,fat,fat,155,64,,,,,,,,
5633,normal,normal,121,36,,,,,,,,
5634,fat,fat,134,56,,,,,,,,
5635,fat,fat,146,64,,,,,,,,
5636,thin,thin,171,50,,,,,,,,
5637,thin,thin,159,37,,,,,,,,
5638,fat,fat,155,65,,,,,,,,
5639,thin,thin,177,45,,,,,,,,
5640,thin,thin,183,42,,,,,,,,
5641,thin,thin,195,66,,,,,,,,
5642,thin,thin,199,47,,,,,,,,
5643,thin,thin,192,36,,,,,,,,
5644,fat,fat,164,69,,,,,,,,
5645,normal,normal,146,52,,,,,,,,
5646,thin,thin,192,57,,,,,,,,
5647,normal,normal,171,68,,,,,,,,
5648,fat,fat,141,80,,,,,,,,
5649,fat,fat,129,66,,,,,,,,
5650,fat,fat,120,79,,,,,,,,
5651,thin,thin,175,36,,,,,,,,
5652,thin,thin,156,40,,,,,,,,
5653,fat,fat,137,73,,,,,,,,
5654,normal,normal,155,48,,,,,,,,
5655,normal,normal,168,70,,,,,,,,
5656,normal,normal,163,61,,,,,,,,
5657,normal,normal,149,45,,,,,,,,
5658,normal,normal,187,73,,,,,,,,
5659,fat,fat,157,78,,,,,,,,
5660,thin,thin,174,40,,,,,,,,
5661,fat,fat,127,62,,,,,,,,
5662,fat,fat,123,50,,,,,,,,
5663,normal,normal,159,55,,,,,,,,
5664,fat,fat,168,72,,,,,,,,
5665,normal,normal,185,72,,,,,,,,
5666,normal,normal,149,42,,,,,,,,
5667,normal,normal,162,55,,,,,,,,
5668,normal,normal,168,60,,,,,,,,
5669,thin,thin,179,58,,,,,,,,
5670,normal,normal,156,59,,,,,,,,
5671,thin,thin,177,42,,,,,,,,
5672,normal,normal,152,45,,,,,,,,
5673,thin,thin,174,54,,,,,,,,
5674,normal,normal,177,71,,,,,,,,
5675,normal,normal,167,56,,,,,,,,
5676,fat,fat,129,54,,,,,,,,
5677,thin,thin,143,36,,,,,,,,
5678,fat,fat,156,67,,,,,,,,
5679,fat,fat,151,60,,,,,,,,
5680,normal,normal,197,80,,,,,,,,
5681,thin,thin,182,59,,,,,,,,
5682,fat,fat,143,64,,,,,,,,
5683,normal,normal,179,80,,,,,,,,
5684,normal,normal,138,37,,,,,,,,
5685,normal,normal,170,58,,,,,,,,
5686,fat,fat,151,75,,,,,,,,
5687,thin,thin,192,44,,,,,,,,
5688,fat,fat,133,77,,,,,,,,
5689,thin,thin,196,70,,,,,,,,
5690,fat,fat,123,40,,,,,,,,
5691,fat,fat,168,78,,,,,,,,
5692,fat,fat,157,65,,,,,,,,
5693,thin,thin,166,46,,,,,,,,
5694,thin,thin,189,50,,,,,,,,
5695,fat,fat,164,80,,,,,,,,
5696,thin,thin,173,40,,,,,,,,
5697,fat,fat,121,39,,,,,,,,
5698,thin,thin,179,38,,,,,,,,
5699,normal,normal,155,59,,,,,,,,
5700,fat,fat,124,79,,,,,,,,
5701,thin,thin,165,43,,,,,,,,
5702,thin,thin,183,59,,,,,,,,
5703,thin,thin,158,35,,,,,,,,
5704,fat,fat,149,64,,,,,,,,
5705,thin,thin,188,63,,,,,,,,
5706,fat,fat,156,68,,,,,,,,
5707,thin,thin,192,68,,,,,,,,
5708,thin,thin,196,41,,,,,,,,
5709,fat,fat,140,79,,,,,,,,
5710,fat,fat,133,65,,,,,,,,
5711,normal,normal,180,75,,,,,,,,
5712,thin,thin,184,45,,,,,,,,
5713,fat,fat,145,60,,,,,,,,
5714,fat,fat,125,78,,,,,,,,
5715,normal,normal,177,66,,,,,,,,
5716,thin,thin,170,42,,,,,,,,
5717,thin,thin,156,36,,,,,,,,
5718,thin,thin,193,57,,,,,,,,
5719,normal,normal,194,78,,,,,,,,
5720,fat,fat,153,79,,,,,,,,
5721,thin,thin,156,36,,,,,,,,
5722,thin,thin,180,36,,,,,,,,
5723,thin,thin,191,58,,,,,,,,
5724,thin,thin,186,54,,,,,,,,
5725,thin,thin,190,51,,,,,,,,
5726,thin,thin,183,52,,,,,,,,
5727,thin,thin,183,58,,,,,,,,
5728,fat,fat,169,73,,,,,,,,
5729,fat,fat,122,66,,,,,,,,
5730,fat,fat,125,55,,,,,,,,
5731,thin,thin,155,39,,,,,,,,
5732,normal,normal,127,38,,,,,,,,
5733,thin,thin,187,37,,,,,,,,
5734,normal,normal,159,53,,,,,,,,
5735,thin,thin,142,36,,,,,,,,
5736,normal,normal,167,52,,,,,,,,
5737,thin,thin,168,38,,,,,,,,
5738,thin,thin,192,42,,,,,,,,
5739,normal,normal,172,61,,,,,,,,
5740,fat,fat,129,67,,,,,,,,
5741,normal,normal,154,49,,,,,,,,
5742,fat,fat,135,67,,,,,,,,
5743,thin,thin,184,55,,,,,,,,
5744,thin,thin,189,53,,,,,,,,
5745,normal,normal,135,45,,,,,,,,
5746,fat,fat,134,56,,,,,,,,
5747,fat,fat,122,68,,,,,,,,
5748,fat,fat,133,61,,,,,,,,
5749,normal,normal,173,56,,,,,,,,
5750,thin,thin,166,49,,,,,,,,
5751,normal,normal,185,72,,,,,,,,
5752,normal,normal,172,55,,,,,,,,
5753,fat,fat,139,67,,,,,,,,
5754,thin,thin,154,41,,,,,,,,
5755,fat,fat,146,80,,,,,,,,
5756,normal,normal,170,59,,,,,,,,
5757,fat,fat,132,49,,,,,,,,
5758,normal,normal,158,55,,,,,,,,
5759,fat,fat,131,57,,,,,,,,
5760,normal,normal,163,58,,,,,,,,
5761,normal,normal,158,62,,,,,,,,
5762,normal,normal,184,75,,,,,,,,
5763,thin,thin,198,58,,,,,,,,
5764,thin,thin,162,41,,,,,,,,
5765,normal,normal,194,70,,,,,,,,
5766,fat,fat,127,52,,,,,,,,
5767,fat,fat,153,63,,,,,,,,
5768,fat,fat,158,72,,,,,,,,
5769,fat,fat,133,60,,,,,,,,
5770,normal,normal,150,54,,,,,,,,
5771,thin,thin,200,61,,,,,,,,
5772,normal,normal,186,68,,,,,,,,
5773,fat,fat,148,68,,,,,,,,
5774,thin,thin,198,48,,,,,,,,
5775,fat,fat,138,62,,,,,,,,
5776,normal,normal,176,68,,,,,,,,
5777,fat,fat,145,57,,,,,,,,
5778,thin,thin,186,50,,,,,,,,
5779,thin,thin,174,46,,,,,,,,
5780,fat,fat,156,79,,,,,,,,
5781,fat,fat,132,77,,,,,,,,
5782,thin,thin,188,54,,,,,,,,
5783,thin,thin,200,58,,,,,,,,
5784,normal,normal,162,58,,,,,,,,
5785,fat,fat,130,73,,,,,,,,
5786,thin,thin,180,39,,,,,,,,
5787,thin,thin,174,42,,,,,,,,
5788,normal,normal,145,41,,,,,,,,
5789,thin,thin,185,41,,,,,,,,
5790,normal,normal,171,67,,,,,,,,
5791,fat,fat,150,70,,,,,,,,
5792,fat,fat,131,79,,,,,,,,
5793,thin,thin,172,49,,,,,,,,
5794,thin,thin,177,47,,,,,,,,
5795,normal,normal,135,39,,,,,,,,
5796,thin,thin,192,58,,,,,,,,
5797,fat,fat,133,71,,,,,,,,
5798,thin,thin,176,53,,,,,,,,
5799,normal,normal,183,71,,,,,,,,
5800,fat,fat,144,64,,,,,,,,
5801,fat,fat,176,78,,,,,,,,
5802,thin,thin,183,56,,,,,,,,
5803,normal,normal,161,58,,,,,,,,
5804,fat,fat,121,68,,,,,,,,
5805,thin,thin,158,42,,,,,,,,
5806,normal,normal,172,65,,,,,,,,
5807,fat,fat,128,69,,,,,,,,
5808,fat,fat,123,53,,,,,,,,
5809,fat,fat,171,79,,,,,,,,
5810,fat,fat,167,80,,,,,,,,
5811,fat,fat,138,53,,,,,,,,
5812,thin,thin,193,50,,,,,,,,
5813,thin,thin,151,40,,,,,,,,
5814,normal,normal,142,38,,,,,,,,
5815,thin,thin,171,38,,,,,,,,
5816,fat,fat,156,69,,,,,,,,
5817,thin,thin,195,39,,,,,,,,
5818,thin,thin,194,60,,,,,,,,
5819,thin,thin,169,41,,,,,,,,
5820,thin,thin,182,44,,,,,,,,
5821,normal,normal,142,38,,,,,,,,
5822,normal,normal,163,54,,,,,,,,
5823,fat,fat,122,78,,,,,,,,
5824,fat,fat,130,69,,,,,,,,
5825,thin,thin,195,65,,,,,,,,
5826,thin,thin,150,35,,,,,,,,
5827,fat,fat,120,71,,,,,,,,
5828,fat,fat,144,65,,,,,,,,
5829,fat,fat,135,70,,,,,,,,
5830,fat,fat,162,72,,,,,,,,
5831,normal,normal,172,63,,,,,,,,
